0.7013,0.4394,0.7400,0,140,160,255,negatively charged molecule;C7H6NO3S;name unknown
0.6793,0.4345,0.4320,0,140,160,255,positively charged molecule;C7H13N2;1-methyl-3-propylimidazol-1-ium
0.7010,0.3848,0.6620,0,140,160,255,positively charged molecule;C11H25N2;1-2-ditert-butylpyrazolidin-1-ium
0.6896,0.3281,0.6425,0,140,160,255,positively charged molecule;C16H14FeN;name unknown
0.8513,0.6277,0.1266,0,140,160,255,negatively charged molecule;C4H8Cl5OTe;name unknown
0.2334,0.6691,0.8554,0,140,160,255,uncharged molecule;C12H9N3O5S;[2-[(5-nitro-1-3-thiazol-2-yl)carbamoyl]phenyl] acetate
0.7518,0.5221,0.7317,0,140,160,255,negatively charged molecule;C13H7F3NO4;name unknown
0.6188,0.4685,0.7147,0,140,160,255,positively charged molecule;C14H13ClN;2-[2-(4-chlorophenyl)ethenyl]-1-methylpyridin-1-ium
0.6841,0.3510,0.5545,0,140,160,255,negatively charged molecule;C18H12O6Si;name unknown
0.6999,0.3363,0.5936,0,140,160,255,positively charged molecule;"CCN#C[Rh+](C#NCC)(C...;name unknown
0.3076,0.7427,0.7618,0,140,160,255,uncharged molecule;C32H32O8;name unknown
0.6003,0.4577,0.5349,0,140,160,255,positively charged molecule;;name unknown
0.6688,0.5317,0.5239,0,140,160,255,negatively charged molecule;C18H18N2S4;name unknown
0.6963,0.4767,0.7337,0,140,160,255,positively charged molecule;C18H18N12Ru;name unknown
0.5997,0.3645,0.5791,0,140,160,255,positively charged molecule;C54H52AgP4;name unknown
0.6560,0.2505,0.6330,0,140,160,255,positively charged molecule;C13H19GeN2;name unknown
0.6642,0.3805,0.6729,0,140,160,255,positively charged molecule;C20H38N2;triethyl-[[4-(triethylazaniumylmethyl)phenyl]methyl]azanium
0.6751,0.2551,0.5516,0,140,160,255,positively charged molecule;C15H28N3Pd;name unknown
0.6784,0.2762,0.6211,0,140,160,255,positively charged molecule;C16H24AgN2;name unknown
0.6383,0.4556,0.4833,0,140,160,255,negatively charged molecule;Cl6W;name unknown
0.6533,0.4046,0.3995,0,140,160,255,negatively charged molecule;Cl6Pd2;name unknown
0.2945,0.6743,0.7883,0,140,160,255,uncharged molecule;C9H8O4;2-acetyloxybenzoic acid
0.6732,0.2545,0.5538,0,140,160,255,positively charged molecule;"O#C[Re+]12([NH2]CC[...;name unknown
0.7315,0.4069,0.6249,0,140,160,255,positively charged molecule;C15H19N2NiO5;name unknown
0.7398,0.3853,0.6814,0,140,160,255,negatively charged molecule;C8H5Cl2O3;2-(2-5-dichlorophenoxy)acetate
0.2852,0.7397,0.8158,0,140,160,255,uncharged molecule;C4H9NO;N-N-Dimethylacetamide
0.7320,0.3288,0.5446,0,140,160,255,negatively charged molecule;"N#CC(C#N)=C([C-](C#...;name unknown
0.2249,0.9222,0.7630,0,140,160,255,uncharged molecule;;name unknown
0.2924,0.7074,0.7778,0,140,160,255,uncharged molecule;C11H8O3;6-hydroxynaphthalene-2-carboxylic acid
0.7306,0.3632,0.5902,0,140,160,255,positively charged molecule;C6H15N3O3Re;name unknown
0.3159,0.6950,0.7717,0,140,160,255,uncharged molecule;C21H18N6ReS3;name unknown
0.2167,0.6806,0.7641,0,140,160,255,uncharged molecule;C8H9NO2;2-(phenylamino)acetic acid
0.6865,0.4201,0.4707,0,140,160,255,negatively charged molecule;Cl6P;name unknown
0.6395,0.3405,0.5401,0,140,160,255,positively charged molecule;C58H46CoN6;name unknown
0.4182,0.5685,0.5797,0,140,160,255,uncharged molecule;"CC1=CC(C(=CC1=C(C#N...;name unknown
0.7341,0.3961,0.4378,0,140,160,255,positively charged molecule;C8H20As2N4;name unknown
0.6294,0.2839,0.5331,0,140,160,255,positively charged molecule;C36H39ClFeP2;name unknown
0.6720,0.1728,0.4759,0,140,160,255,negatively charged molecule;F11Sb2;name unknown
0.7119,0.3036,0.6503,0,140,160,255,positively charged molecule;C2H14N10O6Zn;name unknown
0.7400,0.3299,0.4283,0,140,160,255,positively charged molecule;"CC#N[Li+](N#CC)(N#C...;name unknown
0.1654,0.6416,0.8688,0,140,160,255,uncharged molecule;C6H8N2O3;5-5-dimethyl-1-3-diazinane-2-4-6-trione
0.1466,0.7270,0.9588,0,140,160,255,uncharged molecule;C6H19N4P;N-bis(dimethylamino)phosphinimyl-N-methylmethanamine
0.6324,0.3178,0.5685,0,140,160,255,positively charged molecule;C32H74Cl3N2P4Ru2;name unknown
0.7887,0.3275,0.5081,0,140,160,255,negatively charged molecule;"N#C[Ag][C-]#N"...;name unknown
0.2563,0.8251,0.8019,0,140,160,255,uncharged molecule;"Br[Re]1(C#O)(C#O)(C...;name unknown
0.3271,0.7427,0.7843,0,140,160,255,uncharged molecule;C23H39N4O2Pt;name unknown
0.7413,0.4565,0.5391,0,140,160,255,negatively charged molecule;C12H8Cl2NO4S2;bis[(4-chlorophenyl)sulfonyl]azanide
0.2897,0.6687,0.8449,0,140,160,255,uncharged molecule;C11H12N2O;1-5-dimethyl-2-phenylpyrazol-3-one
0.1459,0.5880,0.8479,0,140,160,255,uncharged molecule;C8H12N2O6;3-[[2-(2-carboxyethylamino)-2-oxoacetyl]amino]propanoic acid
0.6740,0.3860,0.4843,0,140,160,255,negatively charged molecule;C2H6Cl3Sn;name unknown
0.2093,0.6053,0.8628,0,140,160,255,uncharged molecule;C4H9NO2;2-azaniumylbutanoate
0.3129,0.6209,0.7368,0,140,160,255,uncharged molecule;"c1ccc2c(c1)cncc2C#C...;name unknown
0.6477,0.3234,0.5786,0,140,160,255,positively charged molecule;C72H60AuP4;name unknown
0.7477,0.4403,0.4694,0,140,160,255,positively charged molecule;C8H4I2O2S4;name unknown
0.6870,0.2685,0.5715,0,140,160,255,positively charged molecule;"CC#N[Cu+]1(N#CC)[P]...;name unknown
0.6860,0.3988,0.4626,0,140,160,255,negatively charged molecule;Cl2H;name unknown
0.2927,0.6674,0.8097,0,140,160,255,uncharged molecule;C12H10N4O2;N'-(pyridine-4-carbonyl)pyridine-4-carbohydrazide
0.6888,0.4198,0.5260,0,140,160,255,negatively charged molecule;Cl6Cu2;name unknown
0.7480,0.4550,0.4412,0,140,160,255,positively charged molecule;C12H18N;1-(phenylmethyl)piperidin-1-ium
0.6576,0.4154,0.5112,0,140,160,255,positively charged molecule;"O#C[V+]12345678(C#O...;name unknown
0.7015,0.4876,0.5600,0,140,160,255,positively charged molecule;"[nH+]1ccc(cc1)C#Cc1...;name unknown
0.2323,0.6537,0.8479,0,140,160,255,uncharged molecule;C10H13N3O;name unknown
0.7041,0.3027,0.6156,0,140,160,255,positively charged molecule;C24H22CoN8O2S2;name unknown
0.3021,0.7580,0.7925,0,140,160,255,uncharged molecule;C38H69NO13;6-(4-dimethylamino-3-hydroxy-6-methyloxan-2-yl)oxy-14-ethyl-12-13-dihydroxy-4-(5-hydroxy-4-methoxy-4-6-dimethyloxan-2-yl)
0.7306,0.4107,0.6214,0,140,160,255,positively charged molecule;C6H14NO5;[2-4-5-trihydroxy-6-(hydroxymethyl)oxan-3-yl]azanium
0.7216,0.4460,0.6705,0,140,160,255,positively charged molecule;C20H24NO4;name unknown
0.7474,0.4308,0.6772,0,140,160,255,negatively charged molecule;C8H5Cl2O3;2-(2-4-dichlorophenoxy)acetate
0.2672,0.8387,0.7808,0,140,160,255,uncharged molecule;C20H22Cl2FeN4O4S4;name unknown
0.2751,0.7773,0.8019,0,140,160,255,uncharged molecule;C26H18O2;9-(9-hydroxyfluoren-9-yl)fluoren-9-ol
0.6637,0.3998,0.5996,0,140,160,255,negatively charged molecule;"N#C[N-]C#N"...;name unknown
0.6884,0.3706,0.5597,0,140,160,255,positively charged molecule;C18H10FeN;name unknown
0.6605,0.3878,0.5777,0,140,160,255,positively charged molecule;C6H11N2;1-ethyl-3-methylimidazol-3-ium
0.7684,0.4702,0.6424,0,140,160,255,negatively charged molecule;C14H9O4S2;2-(2-carboxyphenyl)disulfanylbenzoate
0.6959,0.4575,0.6682,0,140,160,255,positively charged molecule;C4H10NO2;(4-hydroxy-4-oxobutyl)azanium
0.0686,0.6726,0.8746,0,140,160,255,uncharged molecule;C7H8BrN5;8-bromo-9-ethylpurin-6-amine
0.2259,0.8820,0.9291,0,140,160,255,uncharged molecule;C5H6N2;2-Methylpyrazine
0.6827,0.2786,0.5757,0,140,160,255,positively charged molecule;C22H22FeN6O2;name unknown
0.2241,0.6994,0.8652,0,140,160,255,uncharged molecule;C6H4O4S;THIOPHENE-2-5-DICARBOXYLIC ACID
0.2699,0.6615,0.8299,0,140,160,255,uncharged molecule;C9H9NO;name unknown
0.2360,0.7058,0.7683,0,140,160,255,uncharged molecule;C7H8O;3-methylphenol
0.7074,0.4255,0.6518,0,140,160,255,negatively charged molecule;C2H2ClO2;2-chloroacetate
0.7422,0.4722,0.5679,0,140,160,255,negatively charged molecule;C6H4O8S2;2-5-dihydroxybenzene-1-4-disulfonate
0.3138,0.6904,0.6534,0,140,160,255,uncharged molecule;Br;BROMINE
0.3011,0.6673,0.6484,0,140,160,255,uncharged molecule;C6Br4O2;2-3-5-6-tetrabromocyclohexa-2-5-diene-1-4-dione
0.7187,0.3814,0.6140,0,140,160,255,positively charged molecule;C4H5N2;pyridazin-1-ium
0.3085,0.6352,0.7969,0,140,160,255,uncharged molecule;C13H14N4O;1-3-bis(pyridin-4-ylmethyl)urea
0.6923,0.3351,0.5960,0,140,160,255,negatively charged molecule;ClO4;Perchlorate
0.7124,0.3041,0.6458,0,140,160,255,positively charged molecule;C12H9N4O;name unknown
0.6336,0.2986,0.5686,0,140,160,255,positively charged molecule;C12H24ClGeO3S3;name unknown
0.7278,0.4745,0.5976,0,140,160,255,negatively charged molecule;C12H27O3SSi;name unknown
0.1959,0.7933,0.9036,0,140,160,255,uncharged molecule;C24H20N4O4SZn;name unknown
0.7408,0.4996,0.6795,0,140,160,255,negatively charged molecule;C7H4N3O2;3-azidobenzoate
0.6872,0.4475,0.4431,0,140,160,255,positively charged molecule;"CC#N[Al+3](N#CC)(N#...;name unknown
0.2243,0.8310,0.7721,0,140,160,255,uncharged molecule;C66H84B3N3O6;name unknown
0.3275,0.7462,0.7823,0,140,160,255,uncharged molecule;C13H24O11;2-[4-5-dihydroxy-2-(hydroxymethyl)-6-methoxyoxan-3-yl]oxy-6-(hydroxymethyl)oxane-3-4-5-triol
0.6642,0.4028,0.3682,0,140,160,255,negatively charged molecule;Cl4H2MoO2;name unknown
0.3289,0.6419,0.7638,0,140,160,255,uncharged molecule;C8H9N5;2-(1H-benzimidazol-2-yl)guanidine
0.6592,0.2790,0.6547,0,140,160,255,positively charged molecule;EuH18O9;name unknown
0.6636,0.3987,0.5947,0,140,160,255,negatively charged molecule;CNS;thiocyanate
0.7535,0.3971,0.6719,0,140,160,255,positively charged molecule;C9H22P;name unknown
0.6329,0.5012,0.5587,0,140,160,255,negatively charged molecule;Sn2Te6;name unknown
0.4108,0.5829,0.5943,0,140,160,255,uncharged molecule;"FC1=CC(C(=CC1=C(C#N...;name unknown
0.3436,0.7231,0.7618,0,140,160,255,uncharged molecule;C20H40O3Si2;name unknown
0.6955,0.3913,0.4299,0,140,160,255,positively charged molecule;C14H12S5Se4;name unknown
0.4175,0.5883,0.7039,0,140,160,255,uncharged molecule;C7H5NO4;PYRIDINE-2-6-DICARBOXYLIC ACID
0.6741,0.4039,0.7030,0,140,160,255,positively charged molecule;C16H14N3O3;[5-(benzoyl)-1-3-dihydrobenzimidazol-2-ylidene]-methoxycarbonylazanium
0.2695,0.6077,0.8506,0,140,160,255,uncharged molecule;C4H12N2;Butane-2-3-diamine
0.6896,0.3259,0.4848,0,140,160,255,positively charged molecule;C24H36Cl3Ru2;name unknown
0.6591,0.3388,0.5093,0,140,160,255,positively charged molecule;C16H12S4;name unknown
0.6666,0.3425,0.5015,0,140,160,255,positively charged molecule;C34H47N2O5Ti2;name unknown
0.6904,0.5076,0.5220,0,140,160,255,negatively charged molecule;As2Cl8;name unknown
0.7495,0.5371,0.7243,0,140,160,255,negatively charged molecule;C8H10O2PS;ethoxy-oxido-phenyl-sulfanylidenephosphorane
0.9264,0.7098,0.0000,0,140,160,255,negatively charged molecule;C4H8Cl3OZn;name unknown
0.6624,0.3992,0.5848,0,140,160,255,negatively charged molecule;"[S-]C#N"...;name unknown
0.2720,0.6476,0.8434,0,140,160,255,uncharged molecule;H6O6Te;name unknown
0.2928,0.7206,0.7909,0,140,160,255,uncharged molecule;C9H12O6;cyclohexane-1-3-5-tricarboxylic acid
0.7325,0.5353,0.6485,0,140,160,255,negatively charged molecule;C18H12N2O4;name unknown
0.7730,0.4066,0.2624,0,140,160,255,negatively charged molecule;;name unknown
0.7288,0.3834,0.5101,0,140,160,255,positively charged molecule;C12H36CuP4;name unknown
0.7125,0.3866,0.5976,0,140,160,255,positively charged molecule;C11H21N2;name unknown
0.7014,0.2764,0.5671,0,140,160,255,positively charged molecule;C30H52Cu2N10O2;name unknown
0.6743,0.2292,0.5295,0,140,160,255,positively charged molecule;C20H30Cl3Rh2;name unknown
0.7370,0.4341,0.5953,0,140,160,255,negatively charged molecule;C12HFeO4;name unknown
0.7105,0.4564,0.6309,0,140,160,255,negatively charged molecule;C7H4NO4;6-carboxypyridine-2-carboxylate
0.6928,0.4781,0.6946,0,140,160,255,negatively charged molecule;C2H6O4P;ethyl hydrogen phosphate
0.2452,0.9329,0.7708,0,140,160,255,uncharged molecule;C42H18F18N4Zn;name unknown
0.2994,0.6875,0.8216,0,140,160,255,uncharged molecule;C8H2F4O4;2-3-5-6-Tetrafluoroterephthalic acid
0.6510,0.4625,0.4758,0,140,160,255,negatively charged molecule;C18H12MoO3S3;name unknown
0.6584,0.4533,0.4708,0,140,160,255,negatively charged molecule;C8H8NiS4Se4;name unknown
0.3320,0.7514,0.7880,0,140,160,255,uncharged molecule;C90H90N12O12;name unknown
0.6682,0.2547,0.5638,0,140,160,255,positively charged molecule;C17H7Fe;name unknown
0.6853,0.4209,0.4921,0,140,160,255,negatively charged molecule;C12H10Cl3Sn;name unknown
0.7672,0.5257,0.7228,0,140,160,255,negatively charged molecule;C5H2BrO2S;5-bromothiophene-2-carboxylate
0.7942,0.4769,0.5296,0,140,160,255,negatively charged molecule;H6O6Ti;name unknown
0.6960,0.3588,0.4474,0,140,160,255,positively charged molecule;C18H11NO2;name unknown
0.6488,0.4522,0.6750,0,140,160,255,positively charged molecule;C19H18NO2;2-methoxy-4-[2-(1-methylquinolin-1-ium-2-yl)ethenyl]phenol
0.7644,0.4713,0.6342,0,140,160,255,positively charged molecule;C10H16NO2;2-(3-4-dimethoxyphenyl)ethylazanium
0.2715,0.7298,0.8362,0,140,160,255,uncharged molecule;C8H8N6;6-pyridin-2-yl-1-3-5-triazine-2-4-diamine
0.7013,0.2781,0.5591,0,140,160,255,positively charged molecule;C30H52Cl2Cu2N6;name unknown
0.3605,0.6934,0.8001,0,140,160,255,uncharged molecule;CH2N6O2;name unknown
0.6679,0.4795,0.6386,0,140,160,255,negatively charged molecule;C9H6BrO2;name unknown
0.8202,0.3742,0.3174,0,140,160,255,negatively charged molecule;C31H3B2F24O;name unknown
0.6806,0.4550,0.6516,0,140,160,255,positively charged molecule;C18H24NO;name unknown
0.3407,0.7172,0.7211,0,140,160,255,uncharged molecule;C16H14CuN2O2;name unknown
0.6683,0.2638,0.6092,0,140,160,255,positively charged molecule;C20H20N4O2V;name unknown
0.2511,0.6703,0.6212,0,140,160,255,uncharged molecule;"N#CC1=C(S[Au]2(S1)S...;name unknown
0.7477,0.4168,0.5753,0,140,160,255,negatively charged molecule;C7H3ClNO4;5-chloro-2-nitrobenzoate
0.6407,0.3923,0.4493,0,140,160,255,negatively charged molecule;C8H4NiS6;name unknown
0.2714,0.7100,0.7934,0,140,160,255,uncharged molecule;C6H2Cl2O4;2-5-dichloro-3-6-dihydroxycyclohexa-2-5-diene-1-4-dione
0.7153,0.3458,0.6365,0,140,160,255,positively charged molecule;C7H8NO2;name unknown
0.2983,0.7400,0.7920,0,140,160,255,uncharged molecule;C16H14F3N3OS;2-[[3-methyl-4-(2-2-2-trifluoroethoxy)pyridin-2-yl]methylsulfanyl]-1H-benzimidazole
0.6906,0.4876,0.5851,0,140,160,255,negatively charged molecule;C22H13O4;name unknown
0.6711,0.3111,0.6009,0,140,160,255,positively charged molecule;C4H16CuN4;name unknown
0.6613,0.2730,0.6477,0,140,160,255,positively charged molecule;H18LaO9;name unknown
0.7196,0.4189,0.4700,0,140,160,255,negatively charged molecule;Br14Se4;name unknown
0.6184,0.5123,0.6759,0,140,160,255,negatively charged molecule;C18H54CuSi8;name unknown
0.6614,0.2628,0.5844,0,140,160,255,positively charged molecule;C20H37N4NiS;name unknown
0.7127,0.4854,0.4523,0,140,160,255,negatively charged molecule;"N#CC(C#N)=C1C=CC(c2...;name unknown
0.6926,0.3870,0.3973,0,140,160,255,positively charged molecule;C10H8OS8;name unknown
0.6087,0.3928,0.5939,0,140,160,255,positively charged molecule;C11H23S;name unknown
0.7245,0.3578,0.5562,0,140,160,255,positively charged molecule;C22H40ClCoN4O;name unknown
0.3565,0.6810,0.8031,0,140,160,255,uncharged molecule;C13H11N3O;1-oxido-3-(phenylmethyl)benzotriazol-1-ium
0.6898,0.4054,0.5680,0,140,160,255,positively charged molecule;C7H9N2O;1-methylpyridin-1-ium-3-carboxamide
0.6840,0.4195,0.6476,0,140,160,255,positively charged molecule;CH6N3;diaminomethylideneazanium
0.7431,0.3314,0.4087,0,140,160,255,negatively charged molecule;C18H15Sn;tri(phenyl)stannanide
0.7349,0.3569,0.5854,0,140,160,255,negatively charged molecule;C7H3ClNO4;4-chloro-3-nitrobenzoate
0.7291,0.4011,0.6347,0,140,160,255,positively charged molecule;C7H10NO;2-pyridin-1-ium-1-ylethanol
0.2761,0.6498,0.8278,0,140,160,255,uncharged molecule;C22H18N4;1-[[4-(benzimidazol-1-ylmethyl)phenyl]methyl]benzimidazole
0.2886,0.7238,0.8108,0,140,160,255,uncharged molecule;C2HF3O2;2-2-2-trifluoroacetic acid
0.6209,0.4094,0.3837,0,140,160,255,negatively charged molecule;N4O8Pd;name unknown
0.7033,0.3621,0.6248,0,140,160,255,positively charged molecule;C6H14N5O;2-(amino-morpholin-4-ium-4-ylidenemethyl)guanidine
0.7031,0.4217,0.7473,0,140,160,255,negatively charged molecule;C9H7N4O3S;name unknown
0.6711,0.3942,0.6205,0,140,160,255,positively charged molecule;"[NH3+]CC#C"...;name unknown
0.2428,0.8462,0.7941,0,140,160,255,uncharged molecule;"N#CC1=C(C#N)C2=C(C#...;name unknown
0.7054,0.3877,0.6936,0,140,160,255,positively charged molecule;C6H10N3O2;name unknown
0.6917,0.4774,0.5785,0,140,160,255,positively charged molecule;C5H16N2;5-azaniumylpentylazanium
0.7377,0.4969,0.7075,0,140,160,255,negatively charged molecule;C13H9O2;4-phenylbenzoate
0.7323,0.4703,0.5670,0,140,160,255,negatively charged molecule;C12H8I2NO4S2;name unknown
0.6588,0.2054,0.4709,0,140,160,255,positively charged molecule;C4H9;name unknown
0.2494,0.7693,0.8647,0,140,160,255,uncharged molecule;C10H4N2O4;pyrrolo[3-4-f]isoindole-1-3-5-7-tetrone
0.7011,0.4442,0.5923,0,140,160,255,positively charged molecule;C2H4N3;1H-1-2-4-triazol-4-ium
0.2986,0.7613,0.7767,0,140,160,255,uncharged molecule;C56H44N2O4P2Ru;name unknown
0.7858,0.5822,0.7611,0,140,160,255,positively charged molecule;C8H11ClN;1-(4-chlorophenyl)ethylazanium
0.3549,0.5860,0.4985,0,140,160,255,uncharged molecule;"FC1=CC(C=CC1=C(C#N)...;name unknown
0.3161,0.6707,0.7842,0,140,160,255,uncharged molecule;C6H4N2O4;Pyrazine-2-3-dicarboxylic acid
0.6069,0.3723,0.5910,0,140,160,255,positively charged molecule;C4H16LiO4;name unknown
0.2719,0.5932,0.7882,0,140,160,255,uncharged molecule;C12H10N4;name unknown
0.2232,0.8975,0.7711,0,140,160,255,uncharged molecule;C36H30ClNiP2;name unknown
0.6428,0.4980,0.4465,0,140,160,255,negatively charged molecule;"Cl[Co](Cl)([Cl-])N#...;name unknown
0.6001,0.4018,0.5913,0,140,160,255,positively charged molecule;C43H39P2Ru;name unknown
0.6924,0.4606,0.5354,0,140,160,255,negatively charged molecule;Br4Tl;name unknown
0.6950,0.2770,0.6931,0,140,160,255,negatively charged molecule;"[O-]C(C#N)=C(C#N)C#...;name unknown
0.6975,0.2930,0.6351,0,140,160,255,positively charged molecule;C18H24AgN4S2;name unknown
0.6626,0.4371,0.4652,0,140,160,255,positively charged molecule;C12H8F4S8;name unknown
0.3067,0.7519,0.7753,0,140,160,255,uncharged molecule;C19H20Cl2FeN3O;name unknown
0.6894,0.4665,0.6570,0,140,160,255,positively charged molecule;C12H15N4O2S;name unknown
0.6530,0.4558,0.4446,0,140,160,255,negatively charged molecule;C11H8N3O4V;name unknown
0.7110,0.3572,0.6422,0,140,160,255,positively charged molecule;C27H34NO3;name unknown
0.7171,0.4353,0.7492,0,140,160,255,negatively charged molecule;C11H14O4P;name unknown
0.6457,0.3944,0.4606,0,140,160,255,negatively charged molecule;C4CuF12;name unknown
0.6887,0.2716,0.6073,0,140,160,255,positively charged molecule;C16H16AgN2O4;name unknown
0.6543,0.3156,0.5412,0,140,160,255,positively charged molecule;C8H4Cl2S6;name unknown
0.7333,0.4447,0.4394,0,140,160,255,positively charged molecule;C11H19N2;1-hexylpyridin-1-ium-4-amine
0.2341,0.8730,0.7570,0,140,160,255,uncharged molecule;C40H26N4;name unknown
0.3284,0.6972,0.7965,0,140,160,255,uncharged molecule;C8H11NO2;2-ethyl-3-hydroxy-1-methylpyridin-4-one
0.2786,0.7370,0.8540,0,140,160,255,uncharged molecule;C6H6N2O3;2-Amino-4-nitrophenol
0.7004,0.3276,0.3553,0,140,160,255,negatively charged molecule;C10H8;name unknown
0.7314,0.4297,0.6583,0,140,160,255,positively charged molecule;C4H10NO2;name unknown
0.2009,0.6636,0.8526,0,140,160,255,uncharged molecule;C12H10N6;3-5-di(pyridin-4-yl)-1-2-4-triazol-4-amine
0.7731,0.3835,0.5143,0,140,160,255,negatively charged molecule;C4CoN4S4;cobalt(+2) cation tetraisothiocyanate
0.6837,0.4938,0.4585,0,140,160,255,negatively charged molecule;C20H16NiS8;name unknown
0.2466,0.7141,0.7654,0,140,160,255,uncharged molecule;C8H16O4;1-4-7-10-TETRAOXACYCLODODECANE
0.0864,0.6545,0.8080,0,140,160,255,uncharged molecule;C2H6Cl2Sn;dichloro-dimethylstannane
0.6973,0.3643,0.5451,0,140,160,255,positively charged molecule;C10H24Cl2FeN4;name unknown
0.6731,0.3825,0.4542,0,140,160,255,positively charged molecule;C20H30Mn;name unknown
0.3280,0.6417,0.7613,0,140,160,255,uncharged molecule;C6H5N3O4;2-4-Dinitroaniline
0.7552,0.4597,0.5386,0,140,160,255,positively charged molecule;C30H34N2;2-[bis(phenylmethyl)azaniumyl]ethyl-bis(phenylmethyl)azanium
0.7079,0.3743,0.6515,0,140,160,255,positively charged molecule;C12H7N2O2;name unknown
0.7186,0.3819,0.5812,0,140,160,255,negatively charged molecule;C14H14NO4S2;bis[(4-methylphenyl)sulfonyl]azanide
0.2887,0.6535,0.7988,0,140,160,255,uncharged molecule;C7H5NO4;4-Nitrobenzoic acid
0.7390,0.3709,0.5648,0,140,160,255,positively charged molecule;C12H42CoO6S6;name unknown
0.1801,0.8045,0.7665,0,140,160,255,uncharged molecule;C6H14O;hexan-2-ol
0.7340,0.3609,0.5288,0,140,160,255,positively charged molecule;"CC#N[Cu+](N#CC)(N#C...;name unknown
0.7281,0.5158,0.4408,0,140,160,255,uncharged molecule;H;Hydrogen
0.6674,0.3911,0.4251,0,140,160,255,negatively charged molecule;"I[Ir](I)([I-])(C#O)...;name unknown
0.7258,0.3453,0.6329,0,140,160,255,positively charged molecule;C9H14NO2;2-(4-hydroxy-3-methoxyphenyl)ethylazanium
0.6767,0.4618,0.3935,0,140,160,255,negatively charged molecule;C12H8N;carbazol-9-ide
0.7254,0.3663,0.4052,0,140,160,255,negatively charged molecule;C13H9;9H-fluoren-9-ide
0.2391,0.8614,0.7854,0,140,160,255,uncharged molecule;C34H20Cl2FeP2Pt;name unknown
0.2523,0.6969,0.7987,0,140,160,255,uncharged molecule;C15H13N3O4S;name unknown
0.6694,0.3605,0.5398,0,140,160,255,positively charged molecule;C8H10N3;1-3-dimethylbenzotriazol-1-ium
0.6329,0.3983,0.4657,0,140,160,255,positively charged molecule;;name unknown
